id,duration,user_id,listened_at,song_id
57,378,673,2020-07-18 00:44:00,1875
58,371,983,2021-07-24 13:29:00,237
59,207,586,2020-11-24 01:56:00,2186
60,364,185,2020-12-23 05:55:00,4726
61,295,948,2020-06-15 03:00:00,618
62,178,192,2020-09-16 02:15:00,1572
63,276,939,2021-02-06 17:02:00,2438
64,283,732,2021-11-16 07:39:00,4456
65,58,487,2020-09-30 09:03:00,582
66,381,633,2020-11-10 11:05:00,2255
67,295,721,2020-05-15 06:00:00,601
68,42,384,2021-05-09 22:31:00,979
69,76,812,2021-03-02 14:54:00,515
70,180,346,2021-04-26 02:04:00,810
71,79,473,2020-10-03 18:15:00,2486
72,244,676,2020-03-03 09:36:00,1447
73,161,780,2021-07-16 06:36:00,469
74,142,952,2021-03-26 11:05:00,630
75,281,3,2020-08-03 02:07:00,3383
76,370,50,2021-08-04 03:01:00,114
77,82,925,2020-06-28 11:01:00,1226
78,159,876,2021-06-03 06:28:00,4343
79,353,504,2020-02-23 12:37:00,1617
80,222,984,2020-02-29 17:43:00,3318
81,108,211,2020-07-14 03:09:00,4641
82,86,973,2020-04-22 07:12:00,2671
83,126,528,2020-10-03 16:58:00,4814
84,227,680,2021-06-02 05:27:00,4874
85,164,283,2021-07-24 19:28:00,3069
86,176,379,2021-04-06 14:13:00,2538
87,201,326,2020-04-22 08:11:00,3175
88,92,298,2021-06-22 14:24:00,2638
89,94,697,2020-10-10 17:08:00,2223
90,324,138,2020-08-18 14:21:00,52
91,240,125,2020-09-19 15:41:00,2345
92,138,934,2020-03-18 14:06:00,2223
93,311,392,2020-03-07 15:26:00,4696
94,201,402,2020-01-04 18:47:00,4267
95,41,480,2021-11-17 15:25:00,3109
96,362,401,2020-08-12 11:21:00,1659
97,249,570,2020-11-19 20:19:00,3558
98,371,362,2020-09-19 02:00:00,4551
99,315,66,2021-07-08 09:29:00,4823
100,201,428,2020-07-15 10:30:00,887
101,265,852,2020-03-15 10:37:00,3054
102,195,714,2020-04-06 11:43:00,2803
103,216,521,2020-03-04 13:37:00,2198
104,199,432,2020-05-16 10:54:00,4011
105,81,935,2020-11-09 19:54:00,636
106,348,105,2020-11-22 20:06:00,3015
107,218,89,2021-02-09 14:01:00,3886
108,149,601,2021-02-07 22:47:00,2083
109,134,856,2021-01-08 03:33:00,175
110,191,6,2020-10-24 03:05:00,1057
111,324,158,2020-03-16 05:10:00,1749
112,70,379,2020-01-20 02:57:00,2763
113,393,330,2020-03-06 06:12:00,3469
114,194,103,2020-09-14 17:06:00,2302
115,350,223,2021-02-07 13:41:00,568
116,364,402,2020-03-08 18:24:00,4419
117,189,683,2021-03-10 16:00:00,1784
118,293,545,2021-03-11 11:34:00,2144
119,382,509,2021-07-25 05:03:00,4439
120,47,693,2020-08-24 05:49:00,2241
121,202,184,2021-09-20 22:34:00,2559
122,381,915,2020-10-07 12:31:00,1475
123,62,87,2020-01-09 23:40:00,4103
124,290,581,2020-07-31 12:24:00,330
125,239,380,2020-10-28 07:51:00,4179
126,359,538,2020-10-09 09:17:00,2674
127,193,413,2021-07-21 08:58:00,4623
128,34,920,2020-03-02 16:13:00,890
129,63,518,2021-06-11 19:33:00,762
130,309,768,2021-10-18 04:29:00,1024
131,174,694,2021-02-11 10:36:00,1681
132,380,295,2021-10-21 03:38:00,3257
133,100,260,2020-06-25 18:13:00,1062
134,377,384,2021-02-20 11:43:00,904
135,259,826,2021-01-14 10:57:00,134
136,154,304,2020-05-03 11:40:00,1126
137,307,316,2021-05-14 00:45:00,1965
138,300,746,2020-10-04 05:46:00,2040
139,386,794,2020-05-03 10:15:00,4189
140,44,719,2020-04-11 02:24:00,2850
141,271,77,2020-07-14 19:41:00,3212
142,182,680,2020-08-07 06:39:00,3367
143,82,854,2020-07-14 10:44:00,2912
144,178,379,2020-12-25 01:57:00,4870
145,387,461,2020-04-16 06:23:00,2592
146,248,56,2020-02-16 01:40:00,4284
147,142,807,2020-05-01 18:09:00,2184
148,317,81,2020-11-12 12:31:00,4262
149,306,996,2020-07-19 22:46:00,3549
150,112,679,2020-11-02 15:17:00,245
151,247,176,2020-08-06 06:33:00,1180
152,255,793,2020-12-18 14:33:00,4926
153,299,930,2021-07-23 22:05:00,1779
154,44,383,2020-02-26 00:17:00,2536
155,319,149,2020-09-19 23:06:00,437
156,368,768,2020-07-02 06:46:00,2271
157,294,281,2021-11-18 13:28:00,1825
158,228,345,2020-06-28 13:28:00,794
159,187,790,2021-06-08 22:37:00,4269
160,362,791,2021-03-31 03:15:00,1281
161,236,409,2020-12-27 00:46:00,1739
162,203,718,2021-03-08 09:31:00,450
163,213,974,2021-03-25 01:04:00,1955
164,294,922,2020-05-22 09:27:00,615
165,275,1000,2020-11-29 09:42:00,4322
166,65,30,2020-03-18 21:28:00,739
167,288,730,2020-04-08 15:51:00,1632
168,48,422,2020-08-09 20:17:00,4172
169,52,982,2020-01-05 22:16:00,3666
170,133,231,2021-11-21 21:53:00,69
171,270,359,2020-10-15 03:13:00,1875
172,390,162,2020-08-29 21:54:00,870
173,233,729,2021-09-04 20:15:00,1394
174,282,228,2021-03-27 14:38:00,3471
175,171,845,2020-10-03 15:03:00,3192
176,331,221,2021-08-08 12:15:00,3120
177,172,746,2021-09-19 20:00:00,2116
178,300,73,2020-08-27 23:09:00,3966
179,336,399,2020-11-16 13:27:00,377
180,139,95,2020-08-31 17:56:00,2324
181,37,940,2020-11-09 13:33:00,2816
182,98,475,2021-08-16 19:28:00,1942
183,219,95,2021-08-22 16:19:00,205
184,208,906,2021-09-17 20:59:00,745
185,92,755,2021-04-19 01:41:00,3137
186,97,885,2021-03-08 19:46:00,1550
187,235,805,2020-04-09 02:56:00,4421
188,35,775,2020-08-06 18:29:00,2426
189,148,124,2020-08-21 12:01:00,2865
190,342,800,2021-03-15 05:52:00,3974
191,60,500,2021-11-20 18:53:00,4777
192,35,779,2021-05-21 07:06:00,671
193,236,944,2020-05-26 06:08:00,3418
194,186,621,2020-12-14 19:18:00,3066
195,96,860,2020-08-16 18:45:00,1728
196,359,964,2020-05-09 08:26:00,4027
197,399,48,2020-10-16 23:44:00,2933
198,382,813,2020-08-20 09:20:00,3815
199,365,95,2020-07-31 05:25:00,1704
200,318,477,2021-06-19 02:51:00,3087
201,169,33,2021-05-21 01:16:00,3265
202,329,118,2021-04-05 20:46:00,4542
203,42,644,2020-12-23 12:58:00,54
204,181,251,2021-02-23 08:13:00,692
205,342,303,2021-07-23 09:59:00,4100
206,381,122,2020-06-25 12:40:00,257
207,138,218,2020-08-25 07:16:00,3433
208,385,53,2020-09-30 20:02:00,834
209,178,126,2020-07-23 02:36:00,2530
210,396,159,2021-08-17 13:16:00,2897
211,233,671,2021-07-26 06:00:00,1162
212,336,795,2020-10-13 03:02:00,3523
213,50,601,2020-09-22 19:06:00,473
214,89,176,2020-03-23 22:20:00,2027
215,50,292,2021-11-09 17:03:00,1638
216,392,945,2021-02-14 14:00:00,3549
217,274,159,2020-05-25 11:45:00,2241
218,102,491,2021-03-07 05:55:00,2355
219,105,761,2021-02-01 07:33:00,4855
220,215,357,2020-05-11 00:27:00,906
221,107,634,2021-05-11 09:47:00,1184
222,94,237,2021-07-12 23:05:00,2220
223,371,428,2021-02-04 13:40:00,3645
224,319,125,2020-01-20 14:23:00,1089
225,85,315,2021-11-24 22:57:00,1193
226,360,279,2021-06-13 12:58:00,2129
227,288,867,2020-12-02 03:25:00,3452
228,219,836,2021-11-17 15:40:00,3842
229,35,604,2021-05-30 19:36:00,332
230,35,938,2020-06-01 15:52:00,1212
231,220,105,2020-11-15 06:33:00,1049
232,177,42,2021-08-03 20:33:00,4089
233,287,397,2020-07-31 03:22:00,2276
234,247,641,2021-08-28 07:42:00,1635
235,119,460,2021-05-19 12:10:00,3606
236,341,491,2020-02-20 08:38:00,503
237,381,565,2021-08-19 08:27:00,3570
238,39,168,2021-09-09 08:10:00,1080
239,116,602,2021-08-02 09:06:00,1335
240,279,759,2021-08-01 22:25:00,4648
241,355,174,2020-10-24 22:16:00,4019
242,180,372,2021-05-05 01:08:00,4217
243,142,599,2020-12-29 13:57:00,2074
244,59,881,2020-04-11 08:19:00,4055
245,157,150,2021-04-06 04:20:00,23
246,107,249,2020-08-08 12:23:00,1850
247,84,627,2020-06-25 05:37:00,2164
248,334,180,2020-07-02 23:55:00,480
249,63,120,2021-04-24 14:58:00,2355
250,134,28,2020-04-22 05:50:00,2749
251,201,821,2021-06-04 19:39:00,2540
252,51,117,2020-11-04 02:41:00,4865
253,316,703,2021-07-28 14:06:00,1144
254,134,657,2020-10-01 12:23:00,2334
255,178,832,2020-02-23 20:38:00,2646
256,301,262,2020-11-23 00:00:00,839
257,305,654,2021-03-11 09:39:00,1850
258,328,626,2020-12-14 23:14:00,3387
259,201,896,2021-02-27 23:27:00,2853
260,76,785,2020-10-18 20:34:00,2210
261,143,38,2021-01-24 02:44:00,1393
262,304,197,2021-01-03 21:41:00,3257
263,333,525,2021-11-03 11:15:00,1960
264,236,624,2021-11-01 05:01:00,276
265,271,437,2021-09-25 05:57:00,4625
266,330,649,2021-05-18 16:29:00,1460
267,225,684,2020-10-31 14:20:00,3332
268,193,639,2021-01-30 20:53:00,959
269,205,874,2020-01-27 18:31:00,1842
270,372,410,2021-07-29 18:50:00,4060
271,300,333,2020-09-18 19:13:00,4146
272,139,531,2021-05-25 21:56:00,3378
273,201,944,2021-10-14 02:01:00,2525
274,381,465,2021-08-14 11:55:00,488
275,231,720,2021-01-25 23:06:00,2128
276,197,158,2021-03-08 09:45:00,1941
277,131,160,2021-04-09 17:00:00,2454
278,115,334,2021-10-27 20:19:00,4015
279,171,752,2020-03-02 21:10:00,3798
280,366,376,2020-03-20 15:22:00,4351
281,242,79,2021-07-13 22:26:00,960
282,80,844,2020-06-29 18:09:00,2564
283,141,869,2021-04-23 20:25:00,464
284,300,843,2021-04-29 00:22:00,1937
285,94,197,2020-09-15 12:13:00,4132
286,373,120,2020-05-01 02:58:00,16
287,212,760,2021-04-16 03:08:00,4071
288,361,651,2021-03-22 03:19:00,919
289,39,226,2020-02-02 06:08:00,1614
290,263,595,2021-02-14 02:59:00,823
291,327,410,2021-04-14 16:44:00,2121
292,273,538,2021-05-08 07:40:00,3392
293,380,640,2021-04-15 22:39:00,1967
294,296,913,2020-10-17 23:49:00,1882
295,147,735,2021-07-02 02:05:00,740
296,173,339,2020-08-29 11:04:00,4854
297,230,556,2021-08-02 19:08:00,3067
298,268,596,2020-11-09 10:45:00,3844
299,363,919,2020-03-18 03:30:00,798
300,275,537,2020-01-08 16:20:00,3211
301,375,220,2020-03-12 19:16:00,1587
302,37,293,2020-07-07 09:46:00,3731
303,181,204,2020-06-10 15:45:00,1778
304,240,880,2021-01-06 20:42:00,2532
305,396,705,2021-06-27 20:12:00,2435
306,187,514,2021-01-12 18:38:00,3918
307,87,202,2021-02-10 07:38:00,4554
308,115,866,2021-02-26 17:17:00,2470
309,84,32,2021-05-15 17:48:00,2280
310,230,89,2021-02-22 20:58:00,1368
311,151,202,2020-06-09 22:48:00,2768
312,137,951,2020-11-20 14:32:00,1398
313,333,690,2020-09-29 10:12:00,155
314,161,705,2020-10-11 19:33:00,3187
315,227,672,2020-12-03 04:36:00,1116
316,76,293,2021-07-16 09:39:00,3666
317,257,716,2021-05-09 20:05:00,3597
318,274,753,2021-03-04 14:21:00,1115
319,232,115,2021-05-17 18:15:00,700
320,290,722,2020-12-30 10:16:00,4201
321,207,222,2020-04-19 18:27:00,596
322,53,909,2020-09-08 04:44:00,1014
323,204,182,2020-01-18 21:15:00,540
324,303,771,2020-12-17 13:02:00,12
325,369,469,2020-03-17 03:07:00,1944
326,290,426,2020-08-03 03:03:00,4460
327,315,974,2020-10-29 21:41:00,662
328,30,552,2021-11-01 07:44:00,4634
329,115,842,2020-03-03 12:25:00,4410
330,367,834,2020-03-25 12:27:00,1423
331,98,60,2021-08-28 08:19:00,1246
332,60,485,2021-11-15 23:30:00,580
333,227,11,2021-06-15 16:18:00,262
334,120,632,2020-04-13 03:57:00,496
335,378,385,2020-09-10 15:29:00,4226
336,45,410,2020-08-15 02:40:00,4888
337,339,42,2020-09-06 19:31:00,2137
338,305,702,2020-11-27 13:30:00,630
339,367,123,2021-07-25 02:06:00,506
340,191,701,2020-05-30 15:16:00,207
341,221,252,2021-01-14 11:08:00,3432
342,180,973,2020-12-17 15:44:00,3131
343,394,604,2020-09-10 14:59:00,1855
344,142,484,2020-12-12 17:32:00,1661
345,302,213,2020-03-12 02:05:00,2582
346,205,830,2020-11-15 01:30:00,4980
347,178,714,2021-06-09 17:45:00,285
348,207,268,2021-05-22 08:49:00,719
349,252,667,2020-11-25 11:05:00,3989
350,288,707,2020-08-20 05:20:00,502
351,302,540,2020-02-18 21:57:00,258
352,218,706,2020-08-06 15:29:00,4906
353,335,924,2020-02-02 12:53:00,2598
354,119,735,2021-08-12 23:01:00,1923
355,372,619,2021-06-01 13:45:00,1240
356,291,661,2020-03-24 19:15:00,3295
357,185,135,2020-01-17 10:42:00,3014
358,229,498,2021-09-10 08:29:00,4618
359,84,607,2020-09-06 19:43:00,888
360,283,782,2021-04-16 20:05:00,3455
361,202,935,2020-03-20 15:15:00,745
362,229,886,2021-05-08 01:52:00,3437
363,131,126,2021-08-05 13:53:00,1705
364,314,359,2020-04-29 16:17:00,211
365,180,503,2021-11-08 03:34:00,4065
366,140,841,2021-06-23 04:59:00,1957
367,295,983,2020-06-26 14:41:00,2527
368,120,318,2021-01-10 17:38:00,1703
369,206,12,2020-05-07 00:47:00,4215
370,260,477,2021-02-05 21:19:00,486
371,58,294,2020-04-26 14:34:00,2157
372,330,954,2020-08-29 00:27:00,2502
373,224,440,2021-02-11 16:04:00,3311
374,336,807,2020-11-06 11:20:00,4608
375,268,854,2020-12-02 10:58:00,1067
376,386,516,2020-06-17 19:58:00,4228
377,296,816,2021-08-03 21:47:00,1816
378,243,391,2020-10-21 22:43:00,2799
379,111,316,2021-04-03 13:51:00,3630
380,157,680,2020-05-14 07:31:00,4057
381,291,8,2020-05-15 17:20:00,198
382,96,508,2021-04-11 09:10:00,3372
383,91,124,2021-04-23 15:17:00,4316
384,162,372,2020-11-10 16:05:00,4964
385,166,314,2020-10-15 01:18:00,1316
386,57,185,2020-01-22 06:10:00,2573
387,240,547,2021-06-20 22:47:00,4863
388,234,585,2021-03-23 04:17:00,1182
389,282,883,2021-10-05 01:14:00,3342
390,67,525,2020-05-23 16:29:00,257
391,72,39,2020-11-23 08:53:00,2749
392,146,84,2021-03-07 05:30:00,2563
393,219,21,2020-11-08 18:58:00,1668
394,75,253,2020-10-10 03:23:00,2649
395,195,303,2020-01-04 05:46:00,637
396,334,979,2021-05-28 04:08:00,2823
397,232,258,2020-06-05 09:50:00,8
398,262,812,2020-05-29 20:20:00,1580
399,274,1000,2020-07-21 16:25:00,135
400,238,542,2021-07-01 19:50:00,3832
401,277,983,2021-05-27 11:05:00,4926
402,324,640,2021-08-11 21:34:00,4121
403,356,823,2021-08-02 15:14:00,2513
404,187,552,2020-02-15 13:22:00,4470
405,30,461,2021-02-24 09:53:00,2244
406,246,609,2020-03-15 02:14:00,2170
407,278,224,2021-08-05 04:18:00,4868
408,98,92,2021-09-26 22:56:00,4655
409,59,280,2021-01-25 22:48:00,3958
410,144,170,2020-05-16 03:21:00,1233
411,37,796,2020-09-23 08:41:00,3373
412,398,734,2020-08-25 08:59:00,954
413,304,629,2020-05-23 12:07:00,1539
414,344,248,2020-11-29 04:16:00,908
415,364,361,2020-03-23 23:30:00,1681
416,65,349,2020-07-10 00:57:00,1910
417,340,866,2021-05-03 09:21:00,4090
418,73,435,2021-09-20 03:39:00,619
419,184,406,2020-12-22 10:21:00,2789
420,106,601,2021-01-19 06:29:00,1910
421,107,78,2021-04-10 09:13:00,2845
422,130,458,2020-08-16 05:08:00,4302
423,59,586,2021-03-10 16:49:00,4679
424,68,392,2020-10-09 23:57:00,697
425,268,14,2021-03-21 03:23:00,3405
426,42,45,2020-10-12 20:12:00,4304
427,151,38,2021-03-03 10:39:00,405
428,173,416,2020-03-24 04:21:00,2436
429,201,245,2020-09-10 08:25:00,1511
430,397,62,2020-09-13 07:22:00,4963
431,276,493,2021-09-07 16:29:00,2319
432,276,608,2020-11-29 09:41:00,4089
433,74,323,2021-03-25 13:11:00,2485
434,282,252,2020-05-05 15:08:00,858
435,320,468,2021-08-15 13:06:00,3730
436,236,61,2021-05-05 11:49:00,2393
437,36,781,2021-05-29 02:02:00,4069
438,271,119,2021-08-05 23:43:00,4283
439,139,87,2020-08-04 14:13:00,20
440,143,595,2021-10-30 23:08:00,2421
441,336,80,2021-03-23 10:53:00,3027
442,331,228,2021-03-05 17:56:00,67
443,305,483,2020-03-02 17:08:00,3134
444,125,815,2021-05-04 09:58:00,3558
445,323,623,2020-04-07 12:54:00,786
446,218,882,2020-08-16 01:19:00,2133
447,389,310,2020-03-26 19:46:00,1430
448,317,583,2020-06-22 17:21:00,1419
449,183,948,2020-08-10 08:54:00,3691
450,87,485,2020-03-26 03:49:00,1548
451,367,840,2020-05-13 06:56:00,4272
452,79,25,2020-09-28 19:59:00,359
453,236,791,2021-05-19 22:40:00,1563
454,81,202,2020-04-12 22:25:00,4387
455,371,926,2021-01-06 23:18:00,2178
456,179,225,2020-10-09 20:53:00,3811
457,82,779,2020-10-31 13:15:00,479
458,242,510,2021-03-10 07:17:00,648
459,95,931,2020-04-10 09:24:00,264
460,261,795,2021-02-22 13:27:00,3743
461,328,629,2020-10-06 09:49:00,2957
462,367,579,2020-11-04 01:08:00,1562
463,180,559,2020-05-15 06:16:00,1437
464,234,753,2020-12-20 09:10:00,2006
465,349,690,2021-04-07 18:11:00,3141
466,284,520,2021-01-26 07:23:00,908
467,166,183,2021-05-19 22:37:00,130
468,398,77,2021-10-31 07:30:00,938
469,164,426,2021-04-14 20:44:00,3719
470,83,67,2021-11-08 17:04:00,815
471,94,660,2020-05-06 03:29:00,3963
472,31,494,2021-02-08 01:48:00,3382
473,161,685,2020-05-01 12:11:00,15
474,363,547,2020-12-22 13:06:00,2038
475,61,77,2020-07-29 07:45:00,3489
476,385,916,2020-04-12 03:51:00,707
477,389,792,2020-05-16 05:47:00,703
478,272,697,2020-08-17 01:41:00,4842
479,221,55,2021-09-05 02:45:00,4132
480,171,905,2020-11-24 09:48:00,4843
481,177,606,2021-03-27 00:58:00,2556
482,118,473,2020-02-09 00:55:00,4742
483,78,656,2021-09-22 06:05:00,2987
484,165,247,2020-09-18 10:39:00,3940
485,220,439,2021-11-24 02:38:00,4952
486,178,712,2020-01-07 23:28:00,3339
487,116,748,2020-12-18 21:09:00,517
488,37,314,2020-04-09 10:07:00,798
489,252,320,2020-05-22 02:07:00,485
490,386,220,2021-08-16 14:55:00,3675
491,45,844,2020-10-06 13:54:00,2712
492,325,371,2021-02-12 22:21:00,443
493,135,216,2021-01-03 01:10:00,1654
494,312,49,2021-04-20 13:13:00,1014
495,133,797,2020-12-26 10:13:00,963
496,390,463,2020-10-24 22:08:00,573
497,175,118,2021-05-13 13:56:00,4454
498,64,82,2020-12-24 01:31:00,4717
499,142,263,2020-10-29 15:40:00,1831
500,337,589,2021-06-01 02:38:00,3843
501,82,723,2021-09-03 14:10:00,4902
502,376,496,2020-11-19 04:52:00,816
503,110,634,2020-12-21 20:38:00,3672
504,133,837,2020-05-01 18:57:00,2537
505,351,602,2020-03-01 04:46:00,1211
506,398,770,2021-02-15 17:02:00,3135
507,271,673,2020-01-23 11:19:00,555
508,60,176,2021-08-02 13:01:00,2793
509,346,805,2021-07-08 04:25:00,4921
510,221,89,2020-06-09 14:01:00,4063
511,386,639,2020-07-31 16:38:00,3766
512,390,985,2020-01-24 19:23:00,4303
513,262,359,2020-07-19 03:24:00,1265
514,127,286,2020-06-12 17:25:00,894
515,63,297,2021-01-26 11:23:00,2173
516,272,260,2020-07-29 04:52:00,2305
517,88,851,2020-05-02 11:39:00,3164
518,288,475,2021-07-22 12:25:00,4833
519,46,756,2020-11-29 00:16:00,3959
520,107,623,2021-02-15 21:27:00,4384
521,235,935,2021-06-24 16:26:00,1239
522,331,536,2021-07-16 13:14:00,1818
523,195,562,2021-07-11 17:24:00,767
524,320,37,2020-12-26 16:13:00,2560
525,141,181,2021-02-04 07:09:00,573
526,346,765,2021-01-06 22:58:00,4464
527,382,25,2020-03-23 10:30:00,2333
528,174,349,2021-02-21 00:54:00,2111
529,185,637,2020-03-24 03:54:00,4742
530,207,543,2020-07-14 01:41:00,751
531,375,749,2021-07-18 10:04:00,2812
532,165,227,2021-01-30 11:28:00,4457
533,344,348,2021-08-22 11:54:00,3555
534,47,38,2020-09-24 03:22:00,2419
535,380,383,2021-01-29 16:53:00,2989
536,184,570,2021-08-22 00:10:00,855
537,301,236,2021-07-05 01:47:00,2851
538,295,181,2020-01-31 07:11:00,3380
539,389,114,2021-07-07 10:02:00,194
540,361,306,2021-06-07 13:05:00,1578
541,45,132,2020-11-17 09:26:00,1481
542,41,348,2021-02-01 20:12:00,4429
543,104,180,2020-06-08 03:17:00,747
544,241,415,2020-11-05 14:07:00,4962
545,208,983,2020-03-15 13:51:00,3088
546,158,590,2021-06-19 22:20:00,4741
547,312,732,2021-08-27 10:32:00,150
548,224,654,2021-04-20 23:44:00,3866
549,297,385,2021-07-01 02:42:00,4898
550,59,512,2020-06-29 05:55:00,4978
551,38,43,2020-08-04 18:50:00,2329
552,338,480,2021-09-29 00:24:00,1676
553,339,118,2020-01-24 11:16:00,2587
554,194,571,2020-11-23 11:38:00,2390
555,222,61,2020-07-10 09:01:00,674
556,334,553,2020-09-10 19:49:00,3702
557,289,786,2021-09-19 20:01:00,1361
558,221,188,2021-08-17 17:21:00,3067
559,108,453,2020-03-04 08:08:00,3147
560,208,847,2020-11-15 17:18:00,3618
561,120,187,2021-09-22 02:02:00,3068
562,244,938,2020-03-26 11:28:00,2163
563,108,464,2021-07-18 19:08:00,1445
564,132,740,2021-08-14 04:47:00,4026
565,140,164,2020-06-21 12:55:00,2161
566,343,424,2020-06-01 19:53:00,3354
567,276,798,2021-08-13 08:03:00,4820
568,263,102,2021-06-21 02:43:00,1771
569,111,983,2021-03-04 02:42:00,4545
570,161,267,2021-05-16 19:28:00,1703
571,264,636,2020-09-12 07:43:00,195
572,307,153,2021-09-18 23:54:00,575
573,364,429,2021-06-01 13:19:00,2630
574,128,691,2021-03-20 09:05:00,4687
575,67,427,2021-04-05 18:28:00,4644
576,190,578,2020-11-07 18:45:00,389
577,146,611,2020-04-30 20:44:00,1753
578,270,943,2021-03-24 16:01:00,661
579,55,536,2020-04-11 09:18:00,2833
580,165,333,2021-07-25 12:14:00,4630
581,79,761,2020-05-30 10:56:00,297
582,323,677,2021-08-15 09:27:00,331
583,327,896,2020-05-30 16:35:00,3850
584,322,440,2021-08-09 12:05:00,4951
585,183,606,2020-02-13 05:21:00,1285
586,249,971,2021-02-19 02:46:00,1079
587,169,855,2020-09-12 10:56:00,875
588,78,124,2021-01-22 14:16:00,3867
589,171,302,2020-07-23 16:19:00,4838
590,75,668,2021-03-10 14:50:00,2686
591,192,349,2021-01-27 07:39:00,2490
592,314,249,2020-05-02 14:36:00,1586
593,297,948,2020-08-23 16:15:00,3808
594,145,271,2021-05-27 16:13:00,2941
595,111,429,2020-08-01 02:09:00,4487
596,73,570,2020-07-29 16:27:00,4469
597,223,707,2021-02-21 01:16:00,1503
598,287,713,2020-07-13 16:09:00,746
599,302,584,2021-11-24 12:20:00,2613
600,303,247,2021-09-16 18:55:00,1509
601,307,481,2021-01-09 14:03:00,1771
602,112,98,2021-10-17 11:21:00,3780
603,87,329,2021-05-09 15:36:00,1962
604,82,593,2021-08-16 14:19:00,1596
605,30,425,2020-03-10 08:10:00,4781
606,245,577,2020-04-08 17:35:00,2534
607,346,424,2021-06-30 04:50:00,3659
608,257,5,2021-07-26 02:56:00,466
609,283,990,2020-10-26 17:09:00,2070
610,188,459,2021-10-31 00:38:00,2444
611,316,796,2020-02-13 04:05:00,1233
612,95,806,2020-07-20 22:34:00,145
613,338,593,2021-09-23 08:45:00,2353
614,124,498,2021-04-22 14:37:00,1808
615,282,87,2020-04-02 09:31:00,3049
616,179,402,2021-05-25 18:19:00,4043
617,52,293,2021-09-22 15:49:00,4140
618,273,923,2020-04-06 14:56:00,4203
619,244,281,2020-06-30 19:25:00,4246
620,160,197,2020-04-16 11:47:00,1288
621,372,764,2021-06-02 00:31:00,110
622,177,83,2020-08-22 13:02:00,4846
623,138,27,2021-08-26 06:46:00,4820
624,69,845,2020-06-29 06:19:00,2791
625,150,694,2021-07-08 11:42:00,4424
626,324,135,2021-09-06 06:12:00,862
627,149,90,2021-05-07 10:03:00,461
628,47,206,2020-10-12 22:56:00,1105
629,198,27,2020-12-22 09:54:00,744
630,227,378,2020-04-13 12:37:00,2411
631,172,571,2021-02-24 11:14:00,3793
632,66,584,2021-04-05 12:01:00,4994
633,215,415,2020-07-14 16:10:00,443
634,290,227,2021-04-02 03:49:00,1834
635,260,603,2020-10-28 15:06:00,886
636,283,68,2020-09-30 04:36:00,3605
637,358,362,2020-11-25 03:07:00,4357
638,326,260,2020-02-24 23:44:00,4376
639,39,658,2021-04-06 09:26:00,3222
640,353,63,2021-08-01 14:37:00,152
641,259,855,2021-10-02 21:18:00,1597
